0, 0.0, 0.908202251419425, 124
1, 2.0, 0.6928726756887045, 305
2, 3.0, 0.7073845192498993, 517
3, 7.0, 0.8131840321802883, 762
4, 7.0, 1.101235712878406, 1007
5, 3.0, 0.9567663775305846, 1219
6, 7.0, 1.0182898978382582, 1464
7, 3.0, 1.0415364979489823, 1676
8, 3.0, 0.8210257199461921, 1888
9, 3.0, 0.6982747545116581, 2100
10, 2.0, 0.6751962315611308, 2281
11, 7.0, 0.6885317251726519, 2526
12, 5.0, 0.9133413884264883, 2816
13, 1.0, 0.4074589138945157, 2966
14, 3.0, 0.5027009306795662, 3178
15, 11.0, 0.4844055586690956, 3445
16, 1.0, 0.4091472817817703, 3595
17, 7.0, 0.5869754028317402, 3840
18, 7.0, 0.4615922940938617, 4085
19, 3.0, 0.45514503243975923, 4298
20, 2.0, 0.25413688477055985, 4479
21, 6.0, 0.46903092863067286, 4821
22, 7.0, 0.3387421380721207, 5067
23, 7.0, 0.2970970138831035, 5312
24, 3.0, 0.2679876624242752, 5524
25, 3.0, 0.2589292650945936, 5736
26, 11.0, 0.3646300099480868, 6003
27, 7.0, 0.2994926796727668, 6248
28, 7.0, 0.3833263536944287, 6493
29, 7.0, 0.3156034487965371, 6738
30, 11.0, 0.36788291879565804, 7005
31, 7.0, 0.47215072609560593, 7250
32, 3.0, 0.18866184363287175, 7462
33, 3.0, 0.24383854721600073, 7674
34, 7.0, 0.28892886982248456, 7919
35, 7.0, 0.47601255805602705, 8164
36, 3.0, 0.31183537425022223, 8376
37, 3.0, 0.20842506050030352, 8588
38, 7.0, 0.38489893134101294, 8833
39, 3.0, 0.2568189227677067, 9045
40, 3.0, 0.3425759712117724, 9257
41, 7.0, 0.27342111005054903, 9502
42, 3.0, 0.22987451244807744, 9714
43, 3.0, 0.25415470891857694, 9926
44, 11.0, 0.5530914473310986, 10193
45, 6.0, 0.49605748411158856, 10536
46, 3.0, 0.18816513497858978, 10748
47, 3.0, 0.14072403833506542, 10960
48, 7.0, 0.17698481215393258, 11205
49, 7.0, 0.12849169526361948, 11450
50, 7.0, 0.17144706210729055, 11695
51, 7.0, 0.11545055280748784, 11940
52, 11.0, 0.10232392126545165, 12207
53, 11.0, 0.18575658317877242, 12474
54, 3.0, 0.13834736649641854, 12686
55, 7.0, 0.22008217200800573, 12931
56, 11.0, 0.13297230710850272, 13198
57, 11.0, 0.3105662915895664, 13465
58, 3.0, 0.06755835389412823, 13677
59, 3.0, 0.1453068856462778, 13889
60, 7.0, 0.1980752520075839, 14134
61, 7.0, 0.16455462121302844, 14379
62, 11.0, 0.1658869730799779, 14646
63, 11.0, 0.13508851550068357, 14913
64, 7.0, 0.2315269395312498, 15158
65, 2.0, 0.09465319099308545, 15339
66, 3.0, 0.11979754564799805, 15551
67, 2.0, 0.07025196541007972, 15732
68, 3.0, 0.08885951081902022, 15944
69, 3.0, 0.03604540386913868, 16156
70, 3.0, 0.0277834007401907, 16368
71, 3.0, 0.043979004088214424, 16580
72, 11.0, 0.04949361087847137, 16847
73, 3.0, 0.03808813266641664, 17059
74, 7.0, 0.023577432951242372, 17304
75, 2.0, 0.019139449453177804, 17485
76, 2.0, 0.023977259831553965, 17666
77, 3.0, 0.03467761430010796, 17894
78, 3.0, 0.0312929538094977, 18107
79, 3.0, 0.030988806922778167, 18319
80, 3.0, 0.029470144479546434, 18532
81, 3.0, 0.03735837091153371, 18744
82, 0.0, 0.013272573954054678, 18869
83, 3.0, 0.034556349256945396, 19081
84, 1.0, 0.02271100065081555, 19231
85, 3.0, 0.019374400980723294, 19443
86, 3.0, 0.020335097712631978, 19655
87, 11.0, 0.14472907711524385, 20062
88, 7.0, 0.2804489239824761, 20307
89, 0.0, 0.05159786600415828, 20432
90, 2.0, 0.08809987261338392, 20629
91, 0.0, 0.03986096604694467, 20752
92, 0.0, 0.033937953555323475, 20874
93, 2.0, 0.05547548050572004, 21055
94, 2.0, 0.02373096876726777, 21237
95, 1.0, 0.029198575898590207, 21390
96, 1.0, 0.026349632306846615, 21542
97, 2.0, 0.02907837090697285, 21723
98, 2.0, 0.021854345461179037, 21904
99, 2.0, 0.01597101098332132, 22086
100, 7.0, 0.05013511049014596, 22331
101, 2.0, 0.017066405521745764, 22512
102, 3.0, 0.02426054110037512, 22725
103, 3.0, 0.026998488708613877, 22938
104, 3.0, 0.020510300666956027, 23151
105, 11.0, 0.033820299739318216, 23558
106, 3.0, 0.024925023974219584, 23771
107, 3.0, 0.04096059131279617, 23983
108, 3.0, 0.026213254369849892, 24195
109, 0.0, 0.0071688905943574355, 24320
110, 5.0, 0.026338886290886876, 24631
111, 2.0, 0.015145813309572986, 24812
112, 2.0, 0.012917568319380734, 24993
113, 0.0, 0.010319463533051021, 25118
114, 7.0, 0.029966693535470768, 25363
115, 3.0, 0.0334477131177664, 25577
116, 3.0, 0.018245092849156208, 25789
117, 0.0, 0.00699752168611667, 25913
118, 0.0, 0.013464603440297651, 26035
119, 0.0, 0.010495303560901448, 26158
120, 3.0, 0.011173697919957704, 26371
121, 2.0, 0.012951463273111585, 26552
122, 1.0, 0.0058766977549566946, 26705
123, 7.0, 0.029103728718382627, 27079
124, 3.0, 0.016630787739586594, 27293
125, 7.0, 0.021938929357929737, 27539
126, 0.0, 0.009492500428450512, 27662
127, 0.0, 0.007773321388867771, 27786
128, 2.0, 0.010562972216803246, 27968
129, 7.0, 0.018135849837108253, 28214
130, 3.0, 0.0280023206369151, 28426
131, 3.0, 0.008886633149586487, 28639
132, 11.0, 0.03515166845409112, 29046
133, 3.0, 0.018187212685461418, 29260
134, 0.0, 0.005183196869438689, 29385
135, 2.0, 0.01660184347520044, 29567
136, 4.0, 0.020699010966836795, 29852
137, 0.0, 0.010920684666643865, 29977
138, 2.0, 0.2755553604583838, 30174
139, 0.0, 0.039442362014597165, 30296
140, 0.0, 0.04468088329940656, 30418
141, 3.0, 0.059223728781944374, 30632
142, 3.0, 0.02314952879851262, 30845
143, 7.0, 0.05275800085337323, 31090
144, 3.0, 0.0405949583673646, 31318
145, 3.0, 0.015750254661725194, 31531
146, 2.0, 0.013671509185542163, 31714
147, 0.0, 0.007347482855720955, 31839
148, 3.0, 0.013986326535814442, 32053
149, 3.0, 0.020283201627535163, 32267
150, 1.0, 0.017045048673935526, 32417
151, 0.0, 0.007596409382585989, 32540
152, 2.0, 0.012063019244578754, 32721
153, 8.0, 0.02664205671499076, 32996
154, 7.0, 0.02663569557671508, 33242
155, 3.0, 0.02604704568352645, 33456
156, 3.0, 0.016157310600874553, 33670
157, 11.0, 0.026748743021926202, 33937
158, 3.0, 0.021704894781123585, 34149
159, 0.0, 0.011284649071058084, 34274
160, 7.0, 0.028654185629648055, 34519
161, 3.0, 0.0198963239377008, 34731
162, 2.0, 0.02145597316052772, 34912
163, 3.0, 0.019443185336058377, 35124
164, 3.0, 0.01234058909540181, 35336
165, 2.0, 0.02316473045220846, 35518
166, 7.0, 0.019912767013352095, 35764
167, 1.0, 0.010037256749228618, 35916
168, 3.0, 0.00999855716077036, 36130
169, 11.0, 0.01860231456771544, 36397
170, 3.0, 0.010026856196304834, 36611
171, 2.0, 0.010706408464329797, 36792
172, 2.0, 0.008086593097687, 36975
173, 1.0, 0.010916090119053479, 37128
174, 7.0, 0.028908853035318316, 37373
175, 3.0, 0.016148016938359433, 37585
176, 1.0, 0.013226886323991494, 37737
177, 2.0, 0.011643624384987561, 37918
178, 3.0, 0.01018878164927628, 38130
179, 2.0, 0.00923313574628537, 38311
180, 1.0, 0.005025118745038526, 38464
181, 2.0, 0.00818724312375707, 38646
182, 2.0, 0.012211824164523932, 38828
183, 2.0, 0.010402232563592406, 39011
184, 7.0, 0.019607248641250408, 39256
185, 1.0, 0.008050733238292196, 39409
186, 2.0, 0.015256722040703607, 39592
187, 2.0, 0.01475315947254785, 39775
188, 2.0, 0.011981870441331921, 39958
189, 7.0, 0.1978170070493661, 40203
190, 7.0, 0.08093106141996032, 40448
191, 2.0, 0.048010791406341013, 40630
192, 4.0, 0.050968785746135836, 40889
193, 3.0, 0.01981741397003134, 41102
194, 1.0, 0.017130928166352533, 41253
195, 3.0, 0.01142868499027827, 41466
196, 3.0, 0.017499918839803286, 41678
197, 1.0, 0.012120764196879463, 41828
198, 3.0, 0.014953875045421228, 42041
199, 4.0, 0.014064074182897457, 42282
200, 2.0, 0.020929412038185546, 42465
201, 3.0, 0.015585828914709055, 42677
202, 2.0, 0.010860068931606293, 42860
203, 2.0, 0.017616566221477115, 43042
204, 1.0, 0.00799841941966406, 43194
205, 7.0, 0.01591056402594404, 43440
206, 3.0, 0.013166921328547687, 43653
207, 7.0, 0.014195431390135127, 43899
208, 2.0, 0.008977496513580263, 44080
209, 1.0, 0.007823319783710758, 44230
210, 3.0, 0.019480567625123513, 44444
